city,state,2020census,latitude,longitude,timezone,date,condition,description,moon_phase,pressure,pct_humidity,dew_point,uv_index,pct_clouds,rainfall,snowfall,temperature.day,temperature.min,temperature.max,temperature.night,temperature.eve,temperature.morn,wind.speed,wind.direction_deg,wind.gust
Charlotte,North Carolina,874579,35.2272086,-80.8430827,America/New_York,2021-10-23,Clear,clear sky,0.59,1017,37,46.44,4.54,0,0.0,0.0,74.19,54.25,75.16,64.36,67.24,54.25,5.7,243,11.5
Charlotte,North Carolina,874579,35.2272086,-80.8430827,America/New_York,2021-10-24,Rain,light rain,0.62,1018,41,54.79,5.0,41,1.51,0.0,80.37,59.83,80.78,68.76,71.94,59.83,5.55,254,9.33
Charlotte,North Carolina,874579,35.2272086,-80.8430827,America/New_York,2021-10-25,Clouds,overcast clouds,0.65,1024,63,55.69,5.0,90,0.0,0.0,68.5,60.21,70.88,62.6,65.21,60.21,8.93,48,18.37
Charlotte,North Carolina,874579,35.2272086,-80.8430827,America/New_York,2021-10-26,Clouds,scattered clouds,0.68,1018,44,57.99,5.0,27,0.0,0.0,82.02,60.64,82.56,70.14,73.29,62.47,8.46,240,17.63
San Francisco,California,873965,37.7790262,-122.419906,America/Los_Angeles,2021-10-19,Rain,light rain,0.47,1016,63,44.38,3.75,100,0.73,0.0,57.6,51.64,62.28,57.2,62.28,51.82,15.77,168,29.66
San Francisco,California,873965,37.7790262,-122.419906,America/Los_Angeles,2021-10-20,Rain,moderate rain,0.5,1018,72,48.83,0.41,100,8.79,0.0,58.3,56.46,59.5,59.5,57.45,57.51,15.97,166,30.67
San Francisco,California,873965,37.7790262,-122.419906,America/Los_Angeles,2021-10-21,Rain,moderate rain,0.54,1019,90,58.75,0.84,100,5.8,0.0,61.93,58.66,65.21,61.48,62.89,59.92,11.81,212,19.22
San Francisco,California,873965,37.7790262,-122.419906,America/Los_Angeles,2021-10-22,Rain,heavy intensity rain,0.57,1016,89,52.14,2.82,100,22.04,0.0,55.54,55.36,61.47,55.36,57.85,59.76,17.34,199,31.07
San Francisco,California,873965,37.7790262,-122.419906,America/Los_Angeles,2021-10-23,Rain,light rain,0.6,1014,81,50.76,2.37,68,1.28,0.0,56.68,53.98,57.42,56.61,56.23,54.14,10.92,192,16.11
San Francisco,California,873965,37.7790262,-122.419906,America/Los_Angeles,2021-10-24,Rain,heavy intensity rain,0.63,1002,84,51.67,3.0,100,27.63,0.0,56.57,56.26,58.5,56.86,58.5,56.26,22.62,151,39.91
San Francisco,California,873965,37.7790262,-122.419906,America/Los_Angeles,2021-10-25,Rain,light rain,0.66,1007,71,47.01,3.0,78,8.15,0.0,56.66,53.91,56.66,53.91,54.72,54.14,16.87,254,24.58
San Francisco,California,873965,37.7790262,-122.419906,America/Los_Angeles,2021-10-26,Clouds,scattered clouds,0.69,1023,76,49.14,3.0,27,0.0,0.0,56.84,52.79,59.07,55.17,58.75,53.08,7.92,282,9.35
Seattle,Washington,737015,47.6038321,-122.3300624,America/Los_Angeles,2021-10-19,Clouds,broken clouds,0.47,1010,55,42.78,2.3,55,0.0,0.0,58.95,44.49,61.68,51.53,57.36,44.8,4.29,12,8.01
Seattle,Washington,737015,47.6038321,-122.3300624,America/Los_Angeles,2021-10-20,Rain,moderate rain,0.5,1012,89,49.08,1.62,100,8.3,0.0,52.57,50.09,58.19,51.26,53.8,51.33,11.72,181,26.44
Seattle,Washington,737015,47.6038321,-122.3300624,America/Los_Angeles,2021-10-21,Rain,moderate rain,0.54,1009,58,45.52,1.21,100,12.0,0.0,60.67,47.57,62.6,52.65,54.57,48.31,6.13,100,19.46
Seattle,Washington,737015,47.6038321,-122.3300624,America/Los_Angeles,2021-10-22,Rain,moderate rain,0.57,1010,80,48.78,1.35,100,13.0,0.0,55.0,48.74,55.02,48.74,54.23,50.79,6.93,197,21.03
Seattle,Washington,737015,47.6038321,-122.3300624,America/Los_Angeles,2021-10-23,Rain,light rain,0.6,1005,85,45.09,0.52,88,4.69,0.0,49.55,45.57,49.55,48.33,48.76,45.57,5.86,171,17.25
Seattle,Washington,737015,47.6038321,-122.3300624,America/Los_Angeles,2021-10-24,Rain,light rain,0.63,996,72,42.67,1.0,99,0.54,0.0,51.62,46.33,58.86,50.99,56.44,46.33,8.25,78,27.36
Seattle,Washington,737015,47.6038321,-122.3300624,America/Los_Angeles,2021-10-25,Rain,light rain,0.66,994,81,44.24,1.0,100,2.96,0.0,50.18,48.13,55.54,49.33,51.22,48.69,5.35,199,15.68
Seattle,Washington,737015,47.6038321,-122.3300624,America/Los_Angeles,2021-10-26,Rain,moderate rain,0.69,1010,79,46.11,1.0,90,8.27,0.0,52.56,48.2,52.65,52.65,52.05,48.22,11.86,196,26.64
Denver,Colorado,715522,39.7392364,-104.9848623,America/Denver,2021-10-19,Rain,moderate rain,0.47,1006,28,26.29,2.57,56,1.9,0.0,59.79,44.46,59.79,44.46,46.36,54.63,17.65,354,26.87
Denver,Colorado,715522,39.7392364,-104.9848623,America/Denver,2021-10-20,Clear,clear sky,0.5,1018,27,21.38,4.06,0,0.0,0.0,54.48,41.72,62.19,52.0,60.24,41.9,7.45,121,8.93
Denver,Colorado,715522,39.7392364,-104.9848623,America/Denver,2021-10-21,Clouds,overcast clouds,0.53,1019,14,12.2,3.64,100,0.0,0.0,61.0,49.96,67.51,56.1,63.75,49.96,4.03,242,5.66
Denver,Colorado,715522,39.7392364,-104.9848623,America/Denver,2021-10-22,Clear,clear sky,0.57,1013,16,18.28,4.3,0,0.0,0.0,66.0,49.87,73.06,61.16,67.62,50.47,7.52,144,15.05
Denver,Colorado,715522,39.7392364,-104.9848623,America/Denver,2021-10-23,Clouds,overcast clouds,0.6,1002,15,15.55,3.41,89,0.0,0.0,63.82,52.45,67.86,60.94,63.9,52.45,7.49,18,10.94
Denver,Colorado,715522,39.7392364,-104.9848623,America/Denver,2021-10-24,Clouds,scattered clouds,0.63,997,30,28.81,4.0,38,0.0,0.0,60.39,51.75,64.76,54.91,59.52,51.75,14.34,282,24.02
Denver,Colorado,715522,39.7392364,-104.9848623,America/Denver,2021-10-25,Clouds,scattered clouds,0.66,998,17,21.56,4.0,38,0.0,0.0,68.56,48.9,80.51,68.38,74.66,48.9,24.27,209,58.61
Denver,Colorado,715522,39.7392364,-104.9848623,America/Denver,2021-10-26,Clear,clear sky,0.69,1004,7,-4.86,4.0,3,0.0,0.0,60.19,50.85,66.11,50.85,55.74,55.85,17.58,227,40.18
Washington,District of Columbia,689545,38.8949924,-77.0365581,America/New_York,2021-10-19,Clear,clear sky,0.47,1021,39,40.35,3.76,0,0.0,0.0,66.54,49.05,72.54,58.84,63.41,49.64,9.35,289,23.87
Washington,District of Columbia,689545,38.8949924,-77.0365581,America/New_York,2021-10-20,Clouds,few clouds,0.5,1021,40,45.09,3.92,14,0.0,0.0,71.24,56.25,75.81,61.12,69.31,57.16,8.99,294,22.62
Washington,District of Columbia,689545,38.8949924,-77.0365581,America/New_York,2021-10-21,Rain,light rain,0.53,1016,38,44.73,3.77,19,0.22,0.0,72.25,55.4,78.71,65.88,72.9,55.81,10.83,208,32.57
Washington,District of Columbia,689545,38.8949924,-77.0365581,America/New_York,2021-10-22,Clear,clear sky,0.56,1016,46,47.01,2.71,7,0.0,0.0,68.65,57.56,68.65,59.67,63.73,58.71,8.88,299,19.98
Washington,District of Columbia,689545,38.8949924,-77.0365581,America/New_York,2021-10-23,Clouds,broken clouds,0.59,1016,52,46.45,2.79,83,0.0,0.0,64.71,55.51,67.39,55.51,66.02,58.35,9.8,283,20.76
Washington,District of Columbia,689545,38.8949924,-77.0365581,America/New_York,2021-10-24,Rain,light rain,0.62,1021,44,36.84,3.0,0,0.3,0.0,59.18,51.91,63.88,54.7,63.1,53.91,9.04,15,20.36
Washington,District of Columbia,689545,38.8949924,-77.0365581,America/New_York,2021-10-25,Clouds,broken clouds,0.65,1030,40,28.83,3.0,74,0.0,0.0,52.83,43.3,60.22,53.11,59.76,45.41,6.93,14,20.69
Washington,District of Columbia,689545,38.8949924,-77.0365581,America/New_York,2021-10-26,Rain,moderate rain,0.68,1020,88,53.78,3.0,100,7.13,0.0,57.94,52.25,63.21,59.05,63.21,52.25,8.3,178,26.57
Nashville,Tennessee,689447,36.1622767,-86.7742984,America/Chicago,2021-10-19,Clouds,few clouds,0.47,1023,45,46.72,4.48,12,0.0,0.0,69.46,52.61,71.96,58.95,61.77,52.92,6.02,202,11.65
Nashville,Tennessee,689447,36.1622767,-86.7742984,America/Chicago,2021-10-20,Clear,clear sky,0.5,1022,58,54.9,4.3,0,0.0,0.0,70.83,53.58,73.67,63.99,67.71,53.98,9.01,205,27.6
Nashville,Tennessee,689447,36.1622767,-86.7742984,America/Chicago,2021-10-21,Rain,light rain,0.53,1017,78,64.27,3.29,44,1.41,0.0,72.01,57.42,72.99,57.42,66.29,62.87,11.39,246,30.51
Nashville,Tennessee,689447,36.1622767,-86.7742984,America/Chicago,2021-10-22,Clouds,overcast clouds,0.56,1019,54,47.01,3.64,100,0.0,0.0,64.69,53.46,68.13,59.18,61.43,53.89,5.53,281,8.57
Nashville,Tennessee,689447,36.1622767,-86.7742984,America/Chicago,2021-10-23,Rain,light rain,0.59,1016,54,54.32,4.42,71,0.18,0.0,72.48,55.62,74.91,65.55,67.86,56.28,5.79,224,9.66
Nashville,Tennessee,689447,36.1622767,-86.7742984,America/Chicago,2021-10-24,Rain,light rain,0.62,1016,65,65.25,5.0,57,3.81,0.0,78.17,62.47,79.11,69.46,71.91,62.47,8.14,204,19.35
Nashville,Tennessee,689447,36.1622767,-86.7742984,America/Chicago,2021-10-25,Rain,light rain,0.65,1019,58,63.97,5.0,10,0.17,0.0,80.82,67.03,80.82,74.98,76.06,67.03,13.11,207,27.56
Nashville,Tennessee,689447,36.1622767,-86.7742984,America/Chicago,2021-10-26,Rain,light rain,0.68,1016,59,66.24,5.0,95,0.32,0.0,82.24,70.7,82.24,74.46,75.92,70.7,11.68,203,26.24
Oklahoma City,Oklahoma,681054,35.4729886,-97.5170536,America/Chicago,2021-10-19,Rain,light rain,0.47,1013,52,56.46,4.65,0,0.81,0.0,74.7,57.09,78.03,69.71,71.73,57.22,25.23,182,42.14
Oklahoma City,Oklahoma,681054,35.4729886,-97.5170536,America/Chicago,2021-10-20,Clouds,few clouds,0.5,1017,41,45.95,4.47,21,0.0,0.0,70.97,60.19,73.65,60.19,65.39,63.97,21.54,179,42.73
Oklahoma City,Oklahoma,681054,35.4729886,-97.5170536,America/Chicago,2021-10-21,Clear,clear sky,0.53,1021,34,40.05,4.36,3,0.0,0.0,69.78,52.27,72.97,60.04,64.76,52.99,9.17,38,13.29
Oklahoma City,Oklahoma,681054,35.4729886,-97.5170536,America/Chicago,2021-10-22,Rain,light rain,0.56,1016,50,55.65,4.69,16,0.49,0.0,75.31,56.89,79.56,68.7,71.29,57.7,13.98,168,32.01
Oklahoma City,Oklahoma,681054,35.4729886,-97.5170536,America/Chicago,2021-10-23,Clear,clear sky,0.59,1009,48,61.11,4.76,5,0.0,0.0,82.81,63.81,85.37,73.67,76.78,63.81,20.74,168,39.28
Oklahoma City,Oklahoma,681054,35.4729886,-97.5170536,America/Chicago,2021-10-24,Clouds,scattered clouds,0.62,1006,55,63.48,5.0,41,0.0,0.0,80.74,68.67,83.28,73.15,74.57,68.67,25.93,188,45.57
Oklahoma City,Oklahoma,681054,35.4729886,-97.5170536,America/Chicago,2021-10-25,Clear,clear sky,0.65,1011,54,66.94,5.0,2,0.0,0.0,85.1,70.48,85.32,77.58,77.34,70.48,22.37,172,42.68
Oklahoma City,Oklahoma,681054,35.4729886,-97.5170536,America/Chicago,2021-10-26,Rain,light rain,0.68,1007,74,66.47,5.0,100,0.45,0.0,75.31,69.71,75.58,69.71,73.31,72.63,24.27,180,43.8
El Paso,Texas,678815,31.7754152,-106.464634,America/Denver,2021-10-19,Clear,clear sky,0.47,1013,35,43.95,5.64,0,0.0,0.0,73.67,63.75,78.08,71.67,77.14,64.54,18.92,256,29.95
El Paso,Texas,678815,31.7754152,-106.464634,America/Denver,2021-10-20,Clear,clear sky,0.5,1018,24,34.72,5.68,0,0.0,0.0,74.52,64.27,79.39,72.66,77.61,64.81,8.32,260,9.33
El Paso,Texas,678815,31.7754152,-106.464634,America/Denver,2021-10-21,Clear,clear sky,0.53,1018,18,30.09,5.7,2,0.0,0.0,76.8,66.16,80.82,73.6,79.79,66.78,5.39,358,6.22
El Paso,Texas,678815,31.7754152,-106.464634,America/Denver,2021-10-22,Clear,clear sky,0.57,1014,19,31.62,5.82,8,0.0,0.0,77.59,66.88,81.21,76.8,80.82,67.71,3.31,358,4.97
El Paso,Texas,678815,31.7754152,-106.464634,America/Denver,2021-10-23,Clouds,scattered clouds,0.6,1008,18,31.93,5.69,29,0.0,0.0,79.32,69.75,82.4,74.44,80.24,69.75,15.37,266,21.72
El Paso,Texas,678815,31.7754152,-106.464634,America/Denver,2021-10-24,Clear,clear sky,0.63,1008,21,32.31,6.0,0,0.0,0.0,75.22,64.27,78.87,72.32,77.09,64.27,16.37,250,22.62
El Paso,Texas,678815,31.7754152,-106.464634,America/Denver,2021-10-25,Clear,clear sky,0.66,1009,15,27.61,6.0,0,0.0,0.0,78.93,65.8,87.06,77.45,83.07,65.8,12.33,207,19.04
El Paso,Texas,678815,31.7754152,-106.464634,America/Denver,2021-10-26,Clear,clear sky,0.69,1012,22,31.55,6.0,0,0.0,0.0,73.44,64.94,77.31,66.99,74.41,64.94,25.95,269,38.88
Boston,Massachusetts,675647,42.3602534,-71.0582912,America/New_York,2021-10-19,Clouds,few clouds,0.47,1010,44,33.84,2.93,18,0.0,0.0,55.83,45.61,61.83,53.94,56.03,45.93,13.49,292,32.12
Boston,Massachusetts,675647,42.3602534,-71.0582912,America/New_York,2021-10-20,Clouds,scattered clouds,0.5,1012,53,48.47,3.08,25,0.0,0.0,66.24,53.46,70.11,58.05,62.33,54.72,10.11,297,27.4
Boston,Massachusetts,675647,42.3602534,-71.0582912,America/New_York,2021-10-21,Clouds,broken clouds,0.53,1014,48,48.58,3.14,81,0.0,0.0,69.71,55.98,73.2,61.66,66.74,56.1,11.1,231,30.62
Boston,Massachusetts,675647,42.3602534,-71.0582912,America/New_York,2021-10-22,Clear,clear sky,0.56,1011,52,49.37,2.5,3,0.0,0.0,67.89,53.69,68.95,53.69,64.35,61.79,10.02,263,31.25
Boston,Massachusetts,675647,42.3602534,-71.0582912,America/New_York,2021-10-23,Rain,light rain,0.59,1015,64,43.03,2.57,100,0.11,0.0,55.18,50.43,57.54,52.52,56.35,51.28,5.41,359,7.9
Boston,Massachusetts,675647,42.3602534,-71.0582912,America/New_York,2021-10-24,Rain,light rain,0.62,1017,49,33.82,3.0,6,3.07,0.0,52.41,43.66,56.66,43.66,54.93,46.74,11.16,346,18.45
Boston,Massachusetts,675647,42.3602534,-71.0582912,America/New_York,2021-10-25,Rain,light rain,0.65,1026,45,28.62,3.0,0,1.12,0.0,49.12,40.05,55.17,47.37,54.3,40.05,8.86,339,20.33
Boston,Massachusetts,675647,42.3602534,-71.0582912,America/New_York,2021-10-26,Rain,light rain,0.68,1024,45,31.68,3.0,100,0.2,0.0,52.41,44.26,52.97,51.01,50.31,44.26,4.36,41,5.82
Portland,Oregon,652503,45.5202471,-122.6741949,America/Los_Angeles,2021-10-19,Clouds,broken clouds,0.47,1010,49,39.54,2.64,76,0.0,0.0,59.09,45.95,62.62,54.77,58.57,46.06,6.71,24,16.46
Portland,Oregon,652503,45.5202471,-122.6741949,America/Los_Angeles,2021-10-20,Rain,moderate rain,0.5,1013,73,49.19,2.17,54,7.74,0.0,58.78,51.66,61.23,54.75,57.54,52.54,14.5,198,31.56
Portland,Oregon,652503,45.5202471,-122.6741949,America/Los_Angeles,2021-10-21,Rain,heavy intensity rain,0.54,1009,59,45.73,1.14,100,13.52,0.0,60.96,50.81,61.63,54.88,56.75,52.16,6.35,86,20.33
Portland,Oregon,652503,45.5202471,-122.6741949,America/Los_Angeles,2021-10-22,Rain,moderate rain,0.57,1011,88,49.23,1.32,100,11.25,0.0,53.13,50.5,56.75,50.5,55.22,52.0,6.62,180,18.72
Portland,Oregon,652503,45.5202471,-122.6741949,America/Los_Angeles,2021-10-23,Rain,moderate rain,0.6,1006,90,47.14,0.21,100,6.83,0.0,50.54,47.93,51.3,47.93,51.3,48.76,10.47,208,23.87
Portland,Oregon,652503,45.5202471,-122.6741949,America/Los_Angeles,2021-10-24,Rain,light rain,0.63,995,78,44.4,1.0,99,3.32,0.0,51.6,47.26,57.69,51.28,52.86,48.06,11.54,64,27.09
Portland,Oregon,652503,45.5202471,-122.6741949,America/Los_Angeles,2021-10-25,Rain,moderate rain,0.66,994,77,42.75,1.0,95,12.08,0.0,50.22,46.47,53.44,49.64,51.4,48.27,7.74,173,22.7
Portland,Oregon,652503,45.5202471,-122.6741949,America/Los_Angeles,2021-10-26,Rain,light rain,0.69,1013,91,48.2,1.0,73,6.37,0.0,51.37,50.56,56.55,52.97,54.48,51.06,11.92,196,28.61
Las Vegas,Nevada,641903,36.1672559,-115.148516,America/Los_Angeles,2021-10-19,Clear,clear sky,0.47,1016,22,23.36,4.53,0,0.0,0.0,63.9,50.0,67.78,57.72,67.78,50.77,6.67,293,8.48
Las Vegas,Nevada,641903,36.1672559,-115.148516,America/Los_Angeles,2021-10-20,Clear,clear sky,0.5,1019,20,24.58,4.29,6,0.0,0.0,68.67,53.06,72.5,64.04,66.7,53.06,3.96,100,5.39
Las Vegas,Nevada,641903,36.1672559,-115.148516,America/Los_Angeles,2021-10-21,Clouds,overcast clouds,0.54,1020,19,27.66,3.82,100,0.0,0.0,73.08,60.03,76.1,65.34,69.31,60.03,3.33,147,3.96
Las Vegas,Nevada,641903,36.1672559,-115.148516,America/Los_Angeles,2021-10-22,Clouds,scattered clouds,0.57,1013,19,28.6,4.15,45,0.0,0.0,73.76,58.55,80.65,66.99,79.0,59.18,15.52,218,20.04
Las Vegas,Nevada,641903,36.1672559,-115.148516,America/Los_Angeles,2021-10-23,Clouds,overcast clouds,0.6,1005,35,39.92,4.32,100,0.0,0.0,69.91,61.03,73.13,61.03,72.14,64.0,17.63,206,21.59
Las Vegas,Nevada,641903,36.1672559,-115.148516,America/Los_Angeles,2021-10-24,Clouds,scattered clouds,0.63,1007,37,36.52,5.0,32,0.0,0.0,64.72,55.13,72.66,67.95,72.14,55.13,14.2,178,22.82
Las Vegas,Nevada,641903,36.1672559,-115.148516,America/Los_Angeles,2021-10-25,Rain,light rain,0.66,1003,58,45.97,5.0,100,4.69,0.0,62.11,56.25,65.41,56.25,64.29,65.28,26.11,218,35.57
Las Vegas,Nevada,641903,36.1672559,-115.148516,America/Los_Angeles,2021-10-26,Clear,clear sky,0.69,1016,35,32.43,5.0,0,0.0,0.0,61.27,51.64,67.66,60.22,67.66,51.64,6.8,352,14.63
Detroit,Michigan,639111,42.3315509,-83.0466403,America/Detroit,2021-10-19,Clear,clear sky,0.47,1018,44,45.9,3.13,1,0.0,0.0,68.76,52.02,72.1,61.52,63.46,52.05,10.8,252,23.09
Detroit,Michigan,639111,42.3315509,-83.0466403,America/Detroit,2021-10-20,Rain,light rain,0.5,1018,47,45.36,3.11,26,0.11,0.0,66.13,53.69,69.62,61.52,65.07,54.1,11.23,233,23.02
Detroit,Michigan,639111,42.3315509,-83.0466403,America/Detroit,2021-10-21,Rain,moderate rain,0.53,1007,58,50.2,2.05,85,3.16,0.0,65.75,53.74,65.75,53.74,59.04,57.38,17.0,262,29.3
Detroit,Michigan,639111,42.3315509,-83.0466403,America/Detroit,2021-10-22,Clouds,broken clouds,0.56,1018,43,31.23,2.69,69,0.0,0.0,52.99,45.39,54.32,50.76,52.27,45.63,10.89,338,15.88
Detroit,Michigan,639111,42.3315509,-83.0466403,America/Detroit,2021-10-23,Rain,light rain,0.59,1015,41,32.49,1.87,43,0.29,0.0,56.1,46.9,56.1,46.9,50.47,48.69,11.97,301,16.37
Detroit,Michigan,639111,42.3315509,-83.0466403,America/Detroit,2021-10-24,Clouds,broken clouds,0.62,1022,39,27.34,2.0,73,0.0,0.0,51.48,41.76,51.94,47.64,49.62,41.76,10.47,91,17.85
Detroit,Michigan,639111,42.3315509,-83.0466403,America/Detroit,2021-10-25,Rain,moderate rain,0.65,1017,75,44.94,2.0,100,10.89,0.0,52.52,46.35,58.71,58.71,57.47,46.9,13.53,147,29.46
Detroit,Michigan,639111,42.3315509,-83.0466403,America/Detroit,2021-10-26,Clouds,scattered clouds,0.68,1013,62,53.74,2.0,41,0.0,0.0,67.37,53.8,67.95,65.61,64.85,53.8,6.6,155,20.42
Memphis,Tennessee,633104,35.1490215,-90.0516285,America/Chicago,2021-10-19,Clouds,overcast clouds,0.47,1022,40,43.48,3.64,96,0.0,0.0,68.47,53.13,71.71,58.93,61.79,53.13,7.92,182,17.98
Memphis,Tennessee,633104,35.1490215,-90.0516285,America/Chicago,2021-10-20,Clouds,broken clouds,0.5,1021,46,52.63,4.36,71,0.0,0.0,74.39,54.55,79.34,67.12,73.2,54.93,10.63,201,19.62
Memphis,Tennessee,633104,35.1490215,-90.0516285,America/Chicago,2021-10-21,Rain,light rain,0.53,1019,41,48.96,3.81,31,1.68,0.0,73.74,60.13,76.68,60.13,68.97,64.76,12.39,300,25.41
Memphis,Tennessee,633104,35.1490215,-90.0516285,America/Chicago,2021-10-22,Clouds,overcast clouds,0.56,1020,41,45.39,3.89,100,0.0,0.0,69.94,54.86,75.04,63.81,67.03,55.18,5.73,359,9.15
Memphis,Tennessee,633104,35.1490215,-90.0516285,America/Chicago,2021-10-23,Rain,light rain,0.59,1015,60,62.58,4.82,0,1.54,0.0,77.54,59.68,81.99,70.66,73.83,59.68,7.94,214,19.39
Memphis,Tennessee,633104,35.1490215,-90.0516285,America/Chicago,2021-10-24,Rain,light rain,0.62,1014,47,60.58,5.0,82,0.37,0.0,82.65,67.42,84.94,77.27,78.94,67.42,13.69,192,29.64
Memphis,Tennessee,633104,35.1490215,-90.0516285,America/Chicago,2021-10-25,Clear,clear sky,0.65,1017,53,66.81,5.0,10,0.0,0.0,85.73,70.45,85.73,80.42,82.56,70.45,14.52,201,31.14
Memphis,Tennessee,633104,35.1490215,-90.0516285,America/Chicago,2021-10-26,Rain,light rain,0.68,1015,55,66.09,5.0,100,0.62,0.0,84.13,72.54,84.13,74.08,79.11,72.54,16.62,193,28.25
Louisville,Kentucky,633045,38.2542376,-85.759407,America/Kentucky/Louisville,2021-10-19,Clear,clear sky,0.47,1023,38,41.92,4.01,2,0.0,0.0,68.63,53.13,71.26,59.65,61.9,53.87,6.11,199,13.89
Louisville,Kentucky,633045,38.2542376,-85.759407,America/Kentucky/Louisville,2021-10-20,Clear,clear sky,0.5,1022,44,46.49,4.01,0,0.0,0.0,69.35,53.31,72.81,63.25,66.61,53.85,9.17,205,28.57
Louisville,Kentucky,633045,38.2542376,-85.759407,America/Kentucky/Louisville,2021-10-21,Rain,light rain,0.53,1014,41,45.54,3.8,45,0.12,0.0,70.56,58.42,70.88,58.86,61.92,63.75,14.09,263,33.64
Louisville,Kentucky,633045,38.2542376,-85.759407,America/Kentucky/Louisville,2021-10-22,Clouds,overcast clouds,0.56,1019,65,47.68,2.24,100,0.0,0.0,59.59,53.83,62.73,56.52,60.48,55.18,6.67,304,13.51
Louisville,Kentucky,633045,38.2542376,-85.759407,America/Kentucky/Louisville,2021-10-23,Rain,light rain,0.59,1016,59,49.71,2.6,85,0.44,0.0,64.47,54.5,69.17,61.77,62.82,55.36,7.18,191,11.68
Louisville,Kentucky,633045,38.2542376,-85.759407,America/Kentucky/Louisville,2021-10-24,Rain,light rain,0.62,1017,77,62.82,3.0,67,4.6,0.0,70.7,55.62,72.25,63.59,65.37,55.62,7.63,80,19.33
Louisville,Kentucky,633045,38.2542376,-85.759407,America/Kentucky/Louisville,2021-10-25,Rain,light rain,0.65,1016,65,65.64,3.0,98,2.74,0.0,78.78,61.74,78.78,72.9,73.67,62.69,13.09,209,30.31
Louisville,Kentucky,633045,38.2542376,-85.759407,America/Kentucky/Louisville,2021-10-26,Rain,light rain,0.68,1015,59,66.85,3.0,63,0.86,0.0,82.89,70.48,83.01,74.12,76.62,70.48,12.82,220,28.03
Baltimore,Maryland,585708,39.2908816,-76.610759,America/New_York,2021-10-19,Clear,clear sky,0.47,1020,38,38.73,3.65,0,0.0,0.0,65.8,50.92,70.7,60.4,64.4,51.51,11.79,285,25.79
Baltimore,Maryland,585708,39.2908816,-76.610759,America/New_York,2021-10-20,Clear,clear sky,0.5,1020,43,46.63,3.78,1,0.0,0.0,70.66,58.64,73.76,63.45,69.67,59.0,11.7,283,30.85
Baltimore,Maryland,585708,39.2908816,-76.610759,America/New_York,2021-10-21,Rain,light rain,0.53,1016,39,45.03,3.67,50,0.16,0.0,71.62,59.05,76.57,65.86,72.79,59.43,12.01,248,31.16
Baltimore,Maryland,585708,39.2908816,-76.610759,America/New_York,2021-10-22,Rain,light rain,0.56,1016,50,47.53,2.99,3,0.11,0.0,67.21,58.95,68.34,59.81,64.56,60.17,10.22,280,25.26
Baltimore,Maryland,585708,39.2908816,-76.610759,America/New_York,2021-10-23,Rain,light rain,0.59,1016,54,47.12,2.51,76,0.13,0.0,64.4,55.83,67.03,55.83,64.69,59.02,13.6,273,21.43
Baltimore,Maryland,585708,39.2908816,-76.610759,America/New_York,2021-10-24,Rain,light rain,0.62,1021,44,35.94,3.0,0,0.65,0.0,57.99,51.21,62.19,51.21,61.63,52.65,11.05,321,23.82
Baltimore,Maryland,585708,39.2908816,-76.610759,America/New_York,2021-10-25,Clouds,few clouds,0.65,1030,43,28.85,3.0,24,0.0,0.0,50.97,42.94,56.62,54.37,56.62,44.04,11.41,3,24.16
Baltimore,Maryland,585708,39.2908816,-76.610759,America/New_York,2021-10-26,Rain,moderate rain,0.68,1020,89,51.71,3.0,100,10.34,0.0,55.45,52.09,59.41,58.37,59.41,52.09,10.29,159,23.6
Milwaukee,Wisconsin,577222,43.0349931,-87.922497,America/Chicago,2021-10-19,Clouds,broken clouds,0.47,1017,47,47.07,2.77,75,0.0,0.0,68.41,54.3,70.74,59.68,62.76,54.59,11.14,209,23.49
Milwaukee,Wisconsin,577222,43.0349931,-87.922497,America/Chicago,2021-10-20,Rain,light rain,0.5,1015,54,48.2,2.13,76,1.34,0.0,65.59,54.91,66.24,60.93,61.41,55.33,9.4,224,22.84
Milwaukee,Wisconsin,577222,43.0349931,-87.922497,America/Chicago,2021-10-21,Rain,light rain,0.53,1012,85,47.32,0.79,94,2.41,0.0,51.84,46.36,60.8,46.36,50.43,52.68,16.13,351,25.43
Milwaukee,Wisconsin,577222,43.0349931,-87.922497,America/Chicago,2021-10-22,Clouds,overcast clouds,0.56,1018,46,29.89,2.33,100,0.0,0.0,50.31,42.67,52.16,47.34,49.24,42.82,6.15,320,8.03
Milwaukee,Wisconsin,577222,43.0349931,-87.922497,America/Chicago,2021-10-23,Clear,clear sky,0.59,1019,48,31.42,2.67,1,0.0,0.0,51.33,42.04,51.91,49.05,47.39,42.04,11.27,14,15.26
Milwaukee,Wisconsin,577222,43.0349931,-87.922497,America/Chicago,2021-10-24,Rain,moderate rain,0.62,1022,61,36.79,3.0,100,7.14,0.0,50.2,48.24,50.95,49.06,48.24,48.27,22.41,119,33.02
